ganm_id,term,gloss,chapter_id,strophe_id,is_phrase
ganm_5207,არაოდეს,არასოდეს.,32,788,False
ganm_5208,წახდების,"გაუქმდება, დაიკარგება.",32,788,False
ganm_5209,ესე,ეს.,32,789,False
ganm_5210,ესმა,გაიგონა.,32,789,False
ganm_5211,სდინდი,"პოეტური ლიცენციაა. უნდა “სდინდის” ან “სდინდა” - წამოუვიდა, ჩამოსდიოდა.",32,789,False
ganm_5212,მარტოობით,მარტოობის გამო.,32,789,False
ganm_5213,რადმცა შევუშინდი,რატომ შევუშინდები?,32,789,True
ganm_5214,წამიტანე,"წამიყოლე, თან წამიყვანე!",32,789,False
ganm_5215,გინდი,გინდივარ.,32,789,False
ganm_5217,“ვის ასმია,ვის ჰსმენია.,32,790,True
ganm_5218,ღარიბობა,"უცხო მხარეს სიარული, მოგზაურობა.",32,790,False
ganm_5219,ეგზომ,ასე.,32,790,False
ganm_5220,ჭირსა შიგან,"ჭირში. ტაეპის აზრია: ვის გაუგონია, პატრონი ჭირში ყმას ერიდებოდეს?",32,790,True
ganm_5221,გიგონებდე,"მოგიგონებ ხოლმე, შენ ფიქრში ვიქნები.",32,790,False
ganm_5222,ფლიდი,"სამარცხვინო, საღალატო საქმის ჩამდენი (ასეთ საქმედ მიაჩნია შერმადინს თავისი შინ დარჩენა).",32,790,False
ganm_5223,წაგიტან,წაგიყვან.,32,790,False
ganm_5224,რაზომსამცა ცრემლსა ჰღვრიდი,რამდენი ცრემლიც უნდა ღვარო.,32,790,True
ganm_5225,ვითმცა არა დამეჯერა,როგორ არ დავიჯერებდი? როგორ არ დავიჯერებ?,32,791,True
ganm_5226,მაგრა,მაგრამ.,32,791,False
ganm_5227,ჟამი,დრო.,32,791,False
ganm_5228,ასრე,ასე.,32,791,False
ganm_5229,შენგან კიდე ვინმც მეფერა,შენ გარდა ვინ მეგვანება?,32,791,True
ganm_5230,გული დადევ,"დაწყნარდი, შეურიგდი ამ ამბავს.",32,791,True
ganm_5231,წაგიტან,წაგიყვან.,32,791,False
ganm_5232,ვერათ,ვერაფრით.,32,791,False
ganm_5233,ერთი ვხამ,ერთი ვხამ ...რებად - მარტომ უნდა ...ვიარო.,32,792,True
ganm_5234,ხელი,"გახელებული, შმაგი.",32,792,False
ganm_5235,ფერება,მიმსგავსება.,32,792,False
ganm_5237,ხელია,"ხელობაა, საქმეა, მოწოდებაა.",32,792,False
ganm_5238,რად სცალს თავისა ბერებად,"(მიჯნურს) სად სცალია, სად აქვს იმის თავი, რომ ბერიკაცობდეს, რომ (მინდვრად ხეტიალში) კომფორტსა და მხლებლებს თხოულობდეს.",32,792,True
ganm_5239,ასრეა,ასეა.,32,792,False
ganm_5240,ესე სოფელი,ეს ქვეყანა.,32,792,True
ganm_5241,შესჯერდი,დაიჯერე.,32,792,False
ganm_5243,რა მოგშორდე,რომ მოგშორდები.,32,793,True
ganm_5244,მახსენებდი,მახსენე ხოლმე!,32,793,False
ganm_5245,ვეშიშვი,"ვუფრთხი, შიში მაქვს.",32,793,False
ganm_5246,თავი მონად მომიმონდეს,"(სანამ) ჩემი თავი მე მემონება, მე მემორჩილება.",32,793,True
ganm_5247,ხამს,"საჭიროა, ჯერ-არს.",32,793,False
ganm_5248,მამაცი,კაცი.,32,793,False
ganm_5249,გაგულოვნდეს,"გულოვნად, მამაცურად იყოს.",32,793,False
ganm_5250,სააუგო,სამარცხვინო.,32,793,False
ganm_5251,არად არ შესწონდეს,"არაფრად მიაჩნდეს. ტაეპის აზრია: მძულს, როცა კაცს არაფრად მიაჩნია, ეადვილება სამარცხვინო საქმე.",32,793,True
ganm_5252,ვინ,ვინც.,32,794,False
ganm_5253,სოფელსა,ქვეყანას. იგულისხმება: სიცოცხლეს.,32,794,False
ganm_5254,არ ამოვკრეფ,"არ ვაგდებ, არ მიღირს.",32,794,True
ganm_5255,კიტრად ბერად,ბებერ კიტრად.,32,794,True
ganm_5256,ვის სიკვდილი,ვისაც სიკვდილი,32,794,True
ganm_5257,მოყვრისათვის,მეგობრისთვის.,32,794,False
ganm_5258,თამაშად,გასართობად.,32,794,False
ganm_5259,მიჩანს,მიმაჩნია.,32,794,False
ganm_5260,მღერად,თამაშად. ტაეპის აზრია: მე ქვეყნად სიცოცხლე ბებერი კიტრის ფასადაც არ მიღირს; მეგობრისთვის სიკვდილი ჩემთვის ლხინია.,32,794,False
ganm_5261,ჩემსა მზესა,ლაპარაკია თინათინზე.,32,794,True
ganm_5262,დავდგე მე რად,"როგორ დავრჩები, რატომ დავრჩე?",32,794,True
ganm_6149,მას,ლაპარაკია თინათინზე.,32,794,False
ganm_5263,სახლსა,"1. სახლი, 2. ოჯახი. ტაეპის აზრი ბუნდოვანია. იგი შეიძლება ასე გავიგოთ: რაკიღა თინათინი დავთმე, მაშინ ქვეყნად რაღას ვერ დავთმობ?",32,794,False
